Gene	sgRNA	eff
Phatr3_J48497	Phatr3_J48497_1660	1
Phatr3_J48497	Phatr3_J48497_951	1
Phatr3_J48497	Phatr3_J48497_337	1
Phatr3_J48497	Phatr3_J48497_1112	1
Phatr3_J48497	Phatr3_J48497_570	1
Phatr3_J48497	Phatr3_J48497_481	1
Phatr3_J55013	Phatr3_J55013_400	1
Phatr3_J55013	Phatr3_J55013_127	1
Phatr3_J55013	Phatr3_J55013_166	1
Phatr3_J55013	Phatr3_J55013_221	1
Phatr3_J55013	Phatr3_J55013_196	1
Phatr3_J55013	Phatr3_J55013_534	1
Phatr3_J55013	Phatr3_J55013_585	1
Phatr3_J49109	Phatr3_J49109_336	1
Phatr3_J49109	Phatr3_J49109_484	1
Phatr3_J49109	Phatr3_J49109_386	1
Phatr3_J49109	Phatr3_J49109_65	1
Phatr3_J49109	Phatr3_J49109_536	1
Phatr3_J49109	Phatr3_J49109_446	1
Phatr3_J49109	Phatr3_J49109_355	1
Phatr3_J36104	Phatr3_J36104_354	1
Phatr3_J36104	Phatr3_J36104_157	1
Phatr3_J36104	Phatr3_J36104_330	1
Phatr3_J36104	Phatr3_J36104_407	1
Phatr3_J36104	Phatr3_J36104_124	1
Phatr3_J36104	Phatr3_J36104_362	1
Phatr3_J36104	Phatr3_J36104_86	1
Phatr3_J41064	Phatr3_J41064_156	1
Phatr3_J41064	Phatr3_J41064_121	1
Phatr3_J41064	Phatr3_J41064_394	1
Phatr3_J41064	Phatr3_J41064_286	1
Phatr3_J41064	Phatr3_J41064_517	1
Phatr3_J41064	Phatr3_J41064_262	1
Phatr3_J41064	Phatr3_J41064_94	1
Phatr3_J45155	Phatr3_J45155_224	1
Phatr3_J45155	Phatr3_J45155_350	1
Phatr3_J45155	Phatr3_J45155_141	1
Phatr3_J45155	Phatr3_J45155_49	1
Phatr3_J45155	Phatr3_J45155_76	1
Phatr3_J45155	Phatr3_J45155_303	1
Phatr3_J45155	Phatr3_J45155_391	1
Phatr3_EG02608	Phatr3_EG02608_310	1
Phatr3_EG02608	Phatr3_EG02608_336	1
Phatr3_EG02608	Phatr3_EG02608_86	1
Phatr3_EG02608	Phatr3_EG02608_212	1
Phatr3_EG02608	Phatr3_EG02608_413	1
Phatr3_EG02608	Phatr3_EG02608_506	1
Phatr3_EG02608	Phatr3_EG02608_118	1
Phatr3_J10677	Phatr3_J10677_298	1
Phatr3_J10677	Phatr3_J10677_1892	1
Phatr3_J10677	Phatr3_J10677_133	1
Phatr3_J10677	Phatr3_J10677_1196	1
Phatr3_J10677	Phatr3_J10677_961	1
Phatr3_J10677	Phatr3_J10677_727	1
Phatr3_J10677	Phatr3_J10677_838	1
Phatr3_J48422	Phatr3_J48422_850	1
Phatr3_J48422	Phatr3_J48422_546	1
Phatr3_J48422	Phatr3_J48422_664	1
Phatr3_J48422	Phatr3_J48422_501	1
Phatr3_J48422	Phatr3_J48422_149	1
Phatr3_J48422	Phatr3_J48422_526	1
Phatr3_J48422	Phatr3_J48422_571	1
Phatr3_J45091	Phatr3_J45091_206	1
Phatr3_J45091	Phatr3_J45091_1004	1
Phatr3_J45091	Phatr3_J45091_128	1
Phatr3_J45091	Phatr3_J45091_481	1
Phatr3_J45091	Phatr3_J45091_946	1
Phatr3_J45091	Phatr3_J45091_1395	1
Phatr3_J45091	Phatr3_J45091_1138	1
Phatr3_J16991	Phatr3_J16991_935	1
Phatr3_J16991	Phatr3_J16991_420	1
Phatr3_J16991	Phatr3_J16991_77	1
Phatr3_J16991	Phatr3_J16991_658	1
Phatr3_J16991	Phatr3_J16991_355	1
Phatr3_J16991	Phatr3_J16991_859	1
Phatr3_J16991	Phatr3_J16991_733	1
Phatr3_J32970	Phatr3_J32970_221	1
Phatr3_J32970	Phatr3_J32970_720	1
Phatr3_J32970	Phatr3_J32970_313	1
Phatr3_J32970	Phatr3_J32970_1479	1
Phatr3_J32970	Phatr3_J32970_1273	1
Phatr3_J32970	Phatr3_J32970_2214	1
Phatr3_J32970	Phatr3_J32970_1299	1
Phatr3_J49965	Phatr3_J49965_348	1
Phatr3_J49965	Phatr3_J49965_597	1
Phatr3_J49965	Phatr3_J49965_718	1
Phatr3_J49965	Phatr3_J49965_805	1
Phatr3_J49965	Phatr3_J49965_59	1
Phatr3_J49965	Phatr3_J49965_296	1
Phatr3_J49965	Phatr3_J49965_371	1
Phatr3_J37399	Phatr3_J37399_452	1
Phatr3_EG01078	Phatr3_EG01078_1215	1
Phatr3_EG01078	Phatr3_EG01078_821	1
Phatr3_EG01078	Phatr3_EG01078_998	1
Phatr3_EG01078	Phatr3_EG01078_115	1
Phatr3_EG01078	Phatr3_EG01078_170	1
Phatr3_EG01078	Phatr3_EG01078_394	1
Phatr3_EG01078	Phatr3_EG01078_444	1
Phatr3_J43279	Phatr3_J43279_353	1
Phatr3_J43279	Phatr3_J43279_178	1
Phatr3_J43279	Phatr3_J43279_198	1
Phatr3_J43279	Phatr3_J43279_140	1
Phatr3_J43279	Phatr3_J43279_59	1
Phatr3_J43279	Phatr3_J43279_664	1
Phatr3_J43279	Phatr3_J43279_82	1
Phatr3_EG00287	Phatr3_EG00287_478	1
Phatr3_EG00287	Phatr3_EG00287_568	1
Phatr3_EG00287	Phatr3_EG00287_439	1
Phatr3_EG00287	Phatr3_EG00287_338	1
Phatr3_EG00287	Phatr3_EG00287_595	1
Phatr3_EG00287	Phatr3_EG00287_330	1
Phatr3_EG00287	Phatr3_EG00287_681	1
Phatr3_J432	Phatr3_J432_2185	1
Phatr3_J432	Phatr3_J432_938	1
Phatr3_J432	Phatr3_J432_895	1
Phatr3_J432	Phatr3_J432_1649	1
Phatr3_J432	Phatr3_J432_1070	1
Phatr3_J432	Phatr3_J432_2556	1
Phatr3_J432	Phatr3_J432_656	1
Phatr3_J31906	Phatr3_J31906_106	1
Phatr3_J31906	Phatr3_J31906_131	1
Phatr3_J31906	Phatr3_J31906_299	1
Phatr3_J31906	Phatr3_J31906_959	1
Phatr3_J31906	Phatr3_J31906_266	1
Phatr3_J31906	Phatr3_J31906_247	1
Phatr3_J31906	Phatr3_J31906_923	1
Phatr3_J47184	Phatr3_J47184_210	1
Phatr3_J47184	Phatr3_J47184_1075	1
Phatr3_J47184	Phatr3_J47184_100	1
Phatr3_J47184	Phatr3_J47184_631	1
Phatr3_J47184	Phatr3_J47184_591	1
Phatr3_J47184	Phatr3_J47184_1208	1
Phatr3_J47184	Phatr3_J47184_175	1
Phatr3_J46203	Phatr3_J46203_1167	1
Phatr3_J46203	Phatr3_J46203_274	1
Phatr3_J46203	Phatr3_J46203_2123	1
Phatr3_J46203	Phatr3_J46203_210	1
Phatr3_J46203	Phatr3_J46203_960	1
Phatr3_J46203	Phatr3_J46203_792	1
Phatr3_J46203	Phatr3_J46203_144	1
Phatr3_J15555	Phatr3_J15555_5028	1
Phatr3_J15555	Phatr3_J15555_2337	1
Phatr3_J15555	Phatr3_J15555_4794	1
Phatr3_J15555	Phatr3_J15555_1589	1
Phatr3_J15555	Phatr3_J15555_2701	1
Phatr3_J15555	Phatr3_J15555_3286	1
Phatr3_J15555	Phatr3_J15555_4448	1
Phatr3_J15555	Phatr3_J15555_4746	1
Phatr3_J15555	Phatr3_J15555_582	1
Phatr3_J15555	Phatr3_J15555_4060	1
Phatr3_J15555	Phatr3_J15555_4785	1
Phatr3_J15555	Phatr3_J15555_4766	1
Phatr3_J15555	Phatr3_J15555_2252	1
Phatr3_J15555	Phatr3_J15555_1916	1
Phatr3_J15555	Phatr3_J15555_1274	1
Phatr3_J15555	Phatr3_J15555_3504	1
Phatr3_J15555	Phatr3_J15555_5377	1
Phatr3_J15555	Phatr3_J15555_2732	1
Phatr3_J15555	Phatr3_J15555_815	1
Phatr3_J15555	Phatr3_J15555_5104	1
Phatr3_J15555	Phatr3_J15555_2051	1
Phatr3_J15555	Phatr3_J15555_800	1
Phatr3_J15555	Phatr3_J15555_885	1
Phatr3_J15555	Phatr3_J15555_3254	1
Phatr3_J15555	Phatr3_J15555_4529	1
Phatr3_J15555	Phatr3_J15555_3702	1
Phatr3_J15555	Phatr3_J15555_5103	1
Phatr3_J15555	Phatr3_J15555_3032	1
Phatr3_J15555	Phatr3_J15555_3534	1
Phatr3_J15555	Phatr3_J15555_2987	1
Phatr3_J15555	Phatr3_J15555_2958	1
Phatr3_J15555	Phatr3_J15555_1379	1
Phatr3_J15555	Phatr3_J15555_4203	1
Phatr3_J15555	Phatr3_J15555_3084	1
Phatr3_J15555	Phatr3_J15555_3344	1
Phatr3_J15555	Phatr3_J15555_1367	1
Phatr3_J15555	Phatr3_J15555_128	1
Phatr3_J15555	Phatr3_J15555_872	1
Phatr3_J15555	Phatr3_J15555_5411	1
Phatr3_J15555	Phatr3_J15555_1240	1
Phatr3_J15555	Phatr3_J15555_2549	1
Phatr3_J15555	Phatr3_J15555_873	1
Phatr3_J15555	Phatr3_J15555_4873	1
Phatr3_J15555	Phatr3_J15555_1734	1
Phatr3_J15555	Phatr3_J15555_5356	1
Phatr3_J15555	Phatr3_J15555_4565	1
Phatr3_J15555	Phatr3_J15555_2735	1
Phatr3_J15555	Phatr3_J15555_3371	1
Phatr3_J15555	Phatr3_J15555_1232	1
Phatr3_J15555	Phatr3_J15555_3739	1
Phatr3_J15555	Phatr3_J15555_2336	1
Phatr3_J15555	Phatr3_J15555_3142	1
Phatr3_J15555	Phatr3_J15555_1697	1
Phatr3_J15555	Phatr3_J15555_1064	1
Phatr3_J15555	Phatr3_J15555_936	1
Phatr3_J15555	Phatr3_J15555_1200	1
Phatr3_J15555	Phatr3_J15555_1958	1
Phatr3_J15555	Phatr3_J15555_3635	1
Phatr3_J15555	Phatr3_J15555_1498	1
Phatr3_J15555	Phatr3_J15555_3041	1
Phatr3_J15555	Phatr3_J15555_4430	1
Phatr3_J15555	Phatr3_J15555_1748	1
Phatr3_J15555	Phatr3_J15555_4280	1
Phatr3_J15555	Phatr3_J15555_2487	1
Phatr3_J15555	Phatr3_J15555_4733	1
Phatr3_J15555	Phatr3_J15555_3213	1
Phatr3_J15555	Phatr3_J15555_1380	1
Phatr3_J15555	Phatr3_J15555_1271	1
Phatr3_J15555	Phatr3_J15555_559	1
Phatr3_J15555	Phatr3_J15555_851	1
Phatr3_J15555	Phatr3_J15555_386	1
Phatr3_J15555	Phatr3_J15555_5041	1
Phatr3_J15555	Phatr3_J15555_5408	1
Phatr3_J15555	Phatr3_J15555_3111	1
Phatr3_J15555	Phatr3_J15555_4460	1
Phatr3_J15555	Phatr3_J15555_112	1
Phatr3_J15555	Phatr3_J15555_1598	1
Phatr3_J15555	Phatr3_J15555_878	1
Phatr3_J15555	Phatr3_J15555_5426	1
Phatr3_J15555	Phatr3_J15555_5453	1
Phatr3_J15555	Phatr3_J15555_2325	1
Phatr3_J15555	Phatr3_J15555_2450	1
Phatr3_J15555	Phatr3_J15555_3276	1
Phatr3_J15555	Phatr3_J15555_509	1
Phatr3_J15555	Phatr3_J15555_1796	1
Phatr3_J15555	Phatr3_J15555_447	1
Phatr3_J15555	Phatr3_J15555_1953	1
Phatr3_J15555	Phatr3_J15555_758	1
Phatr3_J15555	Phatr3_J15555_1253	1
Phatr3_J15555	Phatr3_J15555_4035	1
Phatr3_J15555	Phatr3_J15555_5318	1
Phatr3_J15555	Phatr3_J15555_4854	1
Phatr3_J15555	Phatr3_J15555_4830	1
Phatr3_J15555	Phatr3_J15555_1765	1
Phatr3_J15555	Phatr3_J15555_5251	1
Phatr3_J15555	Phatr3_J15555_3935	1
Phatr3_J15555	Phatr3_J15555_5167	1
Phatr3_J15555	Phatr3_J15555_3285	1
Phatr3_J15555	Phatr3_J15555_4724	1
Phatr3_J15555	Phatr3_J15555_1095	1
Phatr3_J15555	Phatr3_J15555_5303	1
Phatr3_J15555	Phatr3_J15555_440	1
Phatr3_J15555	Phatr3_J15555_793	1
Phatr3_J15555	Phatr3_J15555_3568	1
Phatr3_J15555	Phatr3_J15555_2950	1
Phatr3_J15555	Phatr3_J15555_4719	1
Phatr3_J15555	Phatr3_J15555_5040	1
Phatr3_J15555	Phatr3_J15555_2152	1
Phatr3_J15555	Phatr3_J15555_1897	1
Phatr3_J15555	Phatr3_J15555_163	1
Phatr3_J15555	Phatr3_J15555_476	1
Phatr3_J15555	Phatr3_J15555_4509	1
Phatr3_J15555	Phatr3_J15555_2165	1
Phatr3_J15555	Phatr3_J15555_1144	1
Phatr3_J15555	Phatr3_J15555_3404	1
Phatr3_J15555	Phatr3_J15555_5440	1
Phatr3_J15555	Phatr3_J15555_1043	1
Phatr3_J15555	Phatr3_J15555_2285	1
Phatr3_J15555	Phatr3_J15555_949	1
Phatr3_J15555	Phatr3_J15555_4944	1
Phatr3_J15555	Phatr3_J15555_1388	1
Phatr3_J15555	Phatr3_J15555_5238	1
Phatr3_J15555	Phatr3_J15555_5471	1
Phatr3_J15555	Phatr3_J15555_1181	1
Phatr3_J15555	Phatr3_J15555_2697	1
Phatr3_J15555	Phatr3_J15555_899	1
Phatr3_J15555	Phatr3_J15555_5209	1
Phatr3_J15555	Phatr3_J15555_1586	1
Phatr3_J15555	Phatr3_J15555_5384	1
Phatr3_J15555	Phatr3_J15555_2358	1
Phatr3_J15555	Phatr3_J15555_1494	1
Phatr3_J15555	Phatr3_J15555_599	1
Phatr3_J15555	Phatr3_J15555_2135	1
Phatr3_J15555	Phatr3_J15555_581	1
Phatr3_J15555	Phatr3_J15555_598	1
Phatr3_J15555	Phatr3_J15555_2658	1
Phatr3_J15555	Phatr3_J15555_5428	1
Phatr3_J15555	Phatr3_J15555_1684	1
Phatr3_J15555	Phatr3_J15555_448	1
Phatr3_J15555	Phatr3_J15555_597	1
Phatr3_J15555	Phatr3_J15555_1689	1
Phatr3_J15555	Phatr3_J15555_2294	1
Phatr3_J15555	Phatr3_J15555_1409	1
Phatr3_J15555	Phatr3_J15555_1928	1
Phatr3_J15555	Phatr3_J15555_5293	1
Phatr3_J15555	Phatr3_J15555_5062	1
Phatr3_J15555	Phatr3_J15555_3205	1
Phatr3_J15555	Phatr3_J15555_1046	1
Phatr3_J15555	Phatr3_J15555_2589	1
Phatr3_J15555	Phatr3_J15555_5482	1
Phatr3_J15555	Phatr3_J15555_2760	1
Phatr3_J15555	Phatr3_J15555_1865	1
Phatr3_J15555	Phatr3_J15555_816	1
Phatr3_J15555	Phatr3_J15555_2366	1
Phatr3_J15555	Phatr3_J15555_514	1
Phatr3_J15555	Phatr3_J15555_4605	1
Phatr3_J15555	Phatr3_J15555_2869	1
Phatr3_J15555	Phatr3_J15555_1733	1
Phatr3_J15555	Phatr3_J15555_588	1
Phatr3_J15555	Phatr3_J15555_5176	1
Phatr3_J15555	Phatr3_J15555_4859	1
Phatr3_J15555	Phatr3_J15555_1056	1
Phatr3_J15555	Phatr3_J15555_420	1
Phatr3_J15555	Phatr3_J15555_4846	1
Phatr3_J15555	Phatr3_J15555_1992	1
Phatr3_J15555	Phatr3_J15555_4743	1
Phatr3_J15555	Phatr3_J15555_1712	1
Phatr3_J15555	Phatr3_J15555_3977	1
Phatr3_J15555	Phatr3_J15555_85	1
Phatr3_J15555	Phatr3_J15555_3005	1
Phatr3_J15555	Phatr3_J15555_1694	1
Phatr3_J15555	Phatr3_J15555_3841	1
Phatr3_J15555	Phatr3_J15555_1577	1
Phatr3_J15555	Phatr3_J15555_2023	1
Phatr3_J15555	Phatr3_J15555_4350	1
Phatr3_J15555	Phatr3_J15555_4793	1
Phatr3_J15555	Phatr3_J15555_5281	1
Phatr3_J15555	Phatr3_J15555_4418	1
Phatr3_J15555	Phatr3_J15555_3465	1
Phatr3_J15555	Phatr3_J15555_1736	1
Phatr3_J15555	Phatr3_J15555_5385	1
Phatr3_J15555	Phatr3_J15555_4266	1
Phatr3_J15555	Phatr3_J15555_5261	1
Phatr3_J15555	Phatr3_J15555_4734	1
Phatr3_J15555	Phatr3_J15555_94	1
Phatr3_J15555	Phatr3_J15555_2078	1
Phatr3_J15555	Phatr3_J15555_4242	1
Phatr3_J15555	Phatr3_J15555_5407	1
Phatr3_J15555	Phatr3_J15555_4935	1
Phatr3_J15555	Phatr3_J15555_5386	1
Phatr3_J15555	Phatr3_J15555_4020	1
Phatr3_J15555	Phatr3_J15555_5487	1
Phatr3_J15555	Phatr3_J15555_4727	1
Phatr3_J15555	Phatr3_J15555_1901	1
Phatr3_J15555	Phatr3_J15555_1280	1
Phatr3_J15555	Phatr3_J15555_2465	1
Phatr3_J15555	Phatr3_J15555_4755	1
Phatr3_J15555	Phatr3_J15555_620	1
Phatr3_J15555	Phatr3_J15555_4754	1
Phatr3_J15555	Phatr3_J15555_5398	1
Phatr3_J15555	Phatr3_J15555_4629	1
Phatr3_J15555	Phatr3_J15555_2720	1
Phatr3_J15555	Phatr3_J15555_3525	1
Phatr3_J15555	Phatr3_J15555_3249	1
Phatr3_J15555	Phatr3_J15555_4988	1
Phatr3_J15555	Phatr3_J15555_925	1
Phatr3_J15555	Phatr3_J15555_425	1
Phatr3_J15555	Phatr3_J15555_3496	1
Phatr3_J15555	Phatr3_J15555_3984	1
Phatr3_J15555	Phatr3_J15555_5365	1
Phatr3_J15555	Phatr3_J15555_3403	1
Phatr3_J15555	Phatr3_J15555_774	1
Phatr3_J15555	Phatr3_J15555_5146	1
Phatr3_J15555	Phatr3_J15555_1287	1
Phatr3_J15555	Phatr3_J15555_5366	1
Phatr3_J15555	Phatr3_J15555_5272	1
Phatr3_J15555	Phatr3_J15555_4763	1
Phatr3_J15555	Phatr3_J15555_162	1
Phatr3_J15555	Phatr3_J15555_1094	1
Phatr3_J15555	Phatr3_J15555_104	1
Phatr3_J15555	Phatr3_J15555_789	1
Phatr3_J15555	Phatr3_J15555_2411	1
Phatr3_J15555	Phatr3_J15555_1428	1
Phatr3_J15555	Phatr3_J15555_1121	1
Phatr3_J15555	Phatr3_J15555_3451	1
Phatr3_J15555	Phatr3_J15555_1688	1
Phatr3_J15555	Phatr3_J15555_55	1
Phatr3_J15555	Phatr3_J15555_3785	1
Phatr3_J15555	Phatr3_J15555_5314	1
Phatr3_J15555	Phatr3_J15555_2151	1
Phatr3_J15555	Phatr3_J15555_2081	1
Phatr3_J15555	Phatr3_J15555_1063	1
Phatr3_J15555	Phatr3_J15555_1578	1
Phatr3_J15555	Phatr3_J15555_1310	1
Phatr3_J15555	Phatr3_J15555_1989	1
Phatr3_J15555	Phatr3_J15555_5045	1
Phatr3_J15555	Phatr3_J15555_2535	1
Phatr3_J15555	Phatr3_J15555_4568	1
Phatr3_J15555	Phatr3_J15555_1603	1
Phatr3_J15555	Phatr3_J15555_1735	1
Phatr3_J15555	Phatr3_J15555_1891	1
Phatr3_J15555	Phatr3_J15555_3064	1
Phatr3_J15555	Phatr3_J15555_1091	1
Phatr3_J15555	Phatr3_J15555_4908	1
Phatr3_J15555	Phatr3_J15555_725	1
Phatr3_J15555	Phatr3_J15555_1553	1
Phatr3_J15555	Phatr3_J15555_1410	1
Phatr3_J15555	Phatr3_J15555_2603	1
Phatr3_J15555	Phatr3_J15555_3503	1
Phatr3_J15555	Phatr3_J15555_1659	1
Phatr3_J15555	Phatr3_J15555_5230	1
Phatr3_J15555	Phatr3_J15555_4038	1
Phatr3_J15555	Phatr3_J15555_387	1
Phatr3_J15555	Phatr3_J15555_983	1
Phatr3_J15555	Phatr3_J15555_4728	1
Phatr3_J15555	Phatr3_J15555_2685	1
Phatr3_J15555	Phatr3_J15555_2356	1
Phatr3_J15555	Phatr3_J15555_1411	1
Phatr3_J15555	Phatr3_J15555_1924	1
Phatr3_J15555	Phatr3_J15555_5177	1
Phatr3_J15555	Phatr3_J15555_4823	1
Phatr3_J15555	Phatr3_J15555_2768	1
Phatr3_J15555	Phatr3_J15555_5083	1
Phatr3_J15555	Phatr3_J15555_3701	1
Phatr3_J15555	Phatr3_J15555_2616	1
Phatr3_J15555	Phatr3_J15555_3102	1
Phatr3_J15555	Phatr3_J15555_1173	1
Phatr3_J15555	Phatr3_J15555_2706	1
Phatr3_J15555	Phatr3_J15555_5345	1
Phatr3_J15555	Phatr3_J15555_904	1
Phatr3_J15555	Phatr3_J15555_3220	1
Phatr3_J15555	Phatr3_J15555_2672	1
Phatr3_J15555	Phatr3_J15555_344	1
Phatr3_J15555	Phatr3_J15555_3327	1
Phatr3_J15555	Phatr3_J15555_4136	1
Phatr3_J15555	Phatr3_J15555_3686	1
Phatr3_J15555	Phatr3_J15555_1749	1
Phatr3_J15555	Phatr3_J15555_4170	1
Phatr3_J15555	Phatr3_J15555_3521	1
Phatr3_J15555	Phatr3_J15555_4450	1
Phatr3_J15555	Phatr3_J15555_1322	1
Phatr3_J15555	Phatr3_J15555_1312	1
Phatr3_J15555	Phatr3_J15555_67	1
Phatr3_J15555	Phatr3_J15555_550	1
Phatr3_J15555	Phatr3_J15555_3618	1
Phatr3_J15555	Phatr3_J15555_3065	1
Phatr3_J15555	Phatr3_J15555_3665	1
Phatr3_J15555	Phatr3_J15555_4427	1
Phatr3_J15555	Phatr3_J15555_648	1
Phatr3_J15555	Phatr3_J15555_4523	1
Phatr3_J15555	Phatr3_J15555_4786	1
Phatr3_J15555	Phatr3_J15555_623	1
Phatr3_J15555	Phatr3_J15555_3767	1
Phatr3_J15555	Phatr3_J15555_1065	1
Phatr3_J15555	Phatr3_J15555_4413	1
Phatr3_J15555	Phatr3_J15555_716	1
Phatr3_J15555	Phatr3_J15555_4243	1
Phatr3_J15555	Phatr3_J15555_1392	1
Phatr3_J15555	Phatr3_J15555_383	1
Phatr3_J15555	Phatr3_J15555_4473	1
Phatr3_J15555	Phatr3_J15555_1876	1
Phatr3_J15555	Phatr3_J15555_4623	1
Phatr3_J15555	Phatr3_J15555_2799	1
Phatr3_J15555	Phatr3_J15555_3389	1
Phatr3_J15555	Phatr3_J15555_2492	1
Phatr3_J15555	Phatr3_J15555_3560	1
Phatr3_J15555	Phatr3_J15555_4874	1
Phatr3_J15555	Phatr3_J15555_4316	1
Phatr3_J15555	Phatr3_J15555_3030	1
Phatr3_J15555	Phatr3_J15555_4998	1
Phatr3_J15555	Phatr3_J15555_1864	1
Phatr3_J15555	Phatr3_J15555_4209	1
Phatr3_J15555	Phatr3_J15555_5093	1
Phatr3_J15555	Phatr3_J15555_930	1
Phatr3_J15555	Phatr3_J15555_2536	1
Phatr3_J15555	Phatr3_J15555_1408	1
Phatr3_J15555	Phatr3_J15555_455	1
Phatr3_J15555	Phatr3_J15555_4134	1
Phatr3_J15555	Phatr3_J15555_5335	1
Phatr3_J15555	Phatr3_J15555_149	1
Phatr3_J15555	Phatr3_J15555_5474	1
Phatr3_J15555	Phatr3_J15555_1241	1
Phatr3_J15555	Phatr3_J15555_5020	1
Phatr3_J15555	Phatr3_J15555_2741	1
Phatr3_J15555	Phatr3_J15555_1892	1
Phatr3_J15555	Phatr3_J15555_2130	1
Phatr3_J15555	Phatr3_J15555_4256	1
Phatr3_J15555	Phatr3_J15555_5000	1
Phatr3_J15555	Phatr3_J15555_1352	1
Phatr3_J15555	Phatr3_J15555_3209	1
Phatr3_J15555	Phatr3_J15555_4190	1
Phatr3_J15555	Phatr3_J15555_5154	1
Phatr3_J15555	Phatr3_J15555_68	1
Phatr3_J15555	Phatr3_J15555_1546	1
Phatr3_J15555	Phatr3_J15555_1164	1
Phatr3_J15555	Phatr3_J15555_749	1
Phatr3_J15555	Phatr3_J15555_2631	1
Phatr3_J15555	Phatr3_J15555_4885	1
Phatr3_J15555	Phatr3_J15555_3443	1
Phatr3_J15555	Phatr3_J15555_2067	1
Phatr3_J15555	Phatr3_J15555_4795	1
Phatr3_J15555	Phatr3_J15555_966	1
Phatr3_J15555	Phatr3_J15555_2357	1
Phatr3_J15555	Phatr3_J15555_2742	1
Phatr3_J15555	Phatr3_J15555_2621	1
Phatr3_J15555	Phatr3_J15555_2496	1
Phatr3_J15555	Phatr3_J15555_4449	1
Phatr3_J15555	Phatr3_J15555_1396	1
Phatr3_J15555	Phatr3_J15555_794	1
Phatr3_J15555	Phatr3_J15555_2820	1
Phatr3_J15555	Phatr3_J15555_4737	1
Phatr3_J15555	Phatr3_J15555_2328	1
Phatr3_J15555	Phatr3_J15555_4796	1
Phatr3_J15555	Phatr3_J15555_2010	1
Phatr3_J15555	Phatr3_J15555_1444	1
Phatr3_J15555	Phatr3_J15555_792	1
Phatr3_J15555	Phatr3_J15555_4736	1
Phatr3_J15555	Phatr3_J15555_3968	1
Phatr3_J15555	Phatr3_J15555_136	1
Phatr3_J15555	Phatr3_J15555_2566	1
Phatr3_J15555	Phatr3_J15555_2694	1
Phatr3_J15555	Phatr3_J15555_911	1
Phatr3_J15555	Phatr3_J15555_2427	1
Phatr3_J15555	Phatr3_J15555_1961	1
Phatr3_J15555	Phatr3_J15555_1505	1
Phatr3_J15555	Phatr3_J15555_1339	1
Phatr3_J15555	Phatr3_J15555_2593	1
Phatr3_J15555	Phatr3_J15555_5486	1
Phatr3_J15555	Phatr3_J15555_1552	1
Phatr3_J15555	Phatr3_J15555_2228	1
Phatr3_J15555	Phatr3_J15555_1412	1
Phatr3_J15555	Phatr3_J15555_818	1
Phatr3_J15555	Phatr3_J15555_1490	1
Phatr3_J15555	Phatr3_J15555_1262	1
Phatr3_J15555	Phatr3_J15555_1993	1
Phatr3_J15555	Phatr3_J15555_4589	1
Phatr3_J15555	Phatr3_J15555_4790	1
Phatr3_J15555	Phatr3_J15555_2477	1
Phatr3_J15555	Phatr3_J15555_424	1
Phatr3_J15555	Phatr3_J15555_3772	1
Phatr3_J15555	Phatr3_J15555_765	1
Phatr3_J15555	Phatr3_J15555_1395	1
Phatr3_J15555	Phatr3_J15555_4691	1
Phatr3_J15555	Phatr3_J15555_964	1
Phatr3_J15555	Phatr3_J15555_817	1
Phatr3_J15555	Phatr3_J15555_5302	1
Phatr3_J15555	Phatr3_J15555_4347	1
Phatr3_J15555	Phatr3_J15555_3896	1
Phatr3_J15555	Phatr3_J15555_2606	1
Phatr3_J15555	Phatr3_J15555_782	1
Phatr3_J15555	Phatr3_J15555_757	1
Phatr3_J15555	Phatr3_J15555_2903	1
Phatr3_J15555	Phatr3_J15555_1994	1
Phatr3_J15555	Phatr3_J15555_5155	1
Phatr3_J15555	Phatr3_J15555_2627	1
Phatr3_J15555	Phatr3_J15555_3803	1
Phatr3_J15555	Phatr3_J15555_4957	1
Phatr3_J15555	Phatr3_J15555_3489	1
Phatr3_J15555	Phatr3_J15555_931	1
Phatr3_J15555	Phatr3_J15555_3561	1
Phatr3_J15555	Phatr3_J15555_3567	1
Phatr3_J15555	Phatr3_J15555_785	1
Phatr3_J15555	Phatr3_J15555_3868	1
Phatr3_J15555	Phatr3_J15555_73	1
Phatr3_J15555	Phatr3_J15555_3411	1
Phatr3_J15555	Phatr3_J15555_917	1
Phatr3_J15555	Phatr3_J15555_86	1
Phatr3_J15555	Phatr3_J15555_615	1
Phatr3_J15555	Phatr3_J15555_3755	1
Phatr3_J15555	Phatr3_J15555_1073	1
Phatr3_J15555	Phatr3_J15555_2945	1
Phatr3_J15555	Phatr3_J15555_356	1
Phatr3_J15555	Phatr3_J15555_898	1
Phatr3_J15555	Phatr3_J15555_1052	1
Phatr3_J15555	Phatr3_J15555_1491	1
Phatr3_J15555	Phatr3_J15555_4987	1
Phatr3_J15555	Phatr3_J15555_4816	1
Phatr3_J15555	Phatr3_J15555_784	1
Phatr3_J15555	Phatr3_J15555_934	1
Phatr3_J15555	Phatr3_J15555_3838	1
Phatr3_J15555	Phatr3_J15555_1171	1
Phatr3_J15555	Phatr3_J15555_542	1
Phatr3_J15555	Phatr3_J15555_728	1
Phatr3_J15555	Phatr3_J15555_1233	1
Phatr3_J15555	Phatr3_J15555_5470	1
Phatr3_J15555	Phatr3_J15555_1882	1
